Kmax,Ku,n,halfmax,Vhalf,slope
2.24,0.0007499,0.9797,878.5,-8.37,0.00255
3.584,3.173e-05,0.8017,283.5,-154.3,0.01264
1.065,0.006915,0.8943,150.1,-142,0.007095
1.829,2.406e-05,1.488,1978,-157.2,0.0009247
1551000,0.001078,0.6486,122100000,-14.75,0.0127
18.31,0.0001739,0.7687,2566,-5.666,0.007136
0.7594,0.003417,1.053,281,-7.635,0.002702
2.369,0.001006,0.8074,251.4,-83.83,0.009423
1.261,0.002627,0.5,42.18,-5.284,0.0299
0.8309,0.004611,1.084,332.6,-5.358,0.002498
3.077,0.009338,0.5,102.4,-62.56,0.03005
1501000,0.0006003,0.8707,336400000,-69.4,0.004462
3238000,0.0005297,0.8569,763200000,-5.516,0.004243
7.495,0.0009072,0.7469,1043,-4.249,0.007186
3.079,0.001188,0.6672,166.5,-75.95,0.01849
1.577,0.0009074,1.058,541.3,-80.11,0.002913
362300,0.0006803,0.8222,59710000,-66.52,0.006068
1.023,0.004702,0.6273,54.64,-1.912,0.01872
0.5914,0.0007265,2,5626,-8.789,0.0001051
1942000,0.0006523,0.82,363500000,-1.914,0.005343
1.557,0.0006084,1.133,1133,-7.888,0.001374
3176000,0.0005778,0.8582,813500000,-2.618,0.003904
1522000,0.0005869,0.7647,192600000,-2.249,0.007902
583600,0.0009605,0.5792,33200000,-1.705,0.01758
2.437,0.0001781,1.08,1613,-3.915,0.001511
1.719,0.001066,0.7938,130.2,-73.75,0.0132
1076000,0.0006159,0.8286,1.86e+08,-65.47,0.005785
0.7658,0.002577,1.165,368.9,-5.611,0.002076
1.541,0.000788,0.9773,455.2,-2.881,0.003385
1.766,0.001113,1.158,1299,-90.01,0.00136
4.74,0.0007294,0.7921,787.6,-6.923,0.006018
2.409,3.025e-05,0.9222,257.9,-178.3,0.009341
5563000,0.0001927,0.6461,397300000,-2.628,0.014
0.7373,0.002609,1.498,1403,-6.297,0.0005255
1.65,0.0007644,0.9488,400.5,-5.27,0.00412
5.788,0.001076,0.6926,443.5,-82.77,0.01305
1.148,0.006465,0.8981,163,-77.38,0.007043
720400,0.000507,0.7964,117700000,-2.858,0.006121
822700,0.0005936,0.9467,314700000,-70.14,0.002614
1.53,0.0006848,0.9258,334.2,-2.065,0.004578
3.779,0.01398,0.5,122.7,-12.32,0.0308
2.634,0.0001766,1.151,2702,-7.888,0.0009748
1652000,0.0006249,0.8418,370500000,-1.967,0.004459
1499000,0.0005235,0.8383,315600000,-3.821,0.00475
1.261,0.8042,0.9056,187,-170.8,0.006743
1.828,0.0004371,1.175,1415,-1,0.001292
2049000,0.0001726,0.7072,208600000,-6.748,0.009823
2.225,0.0002459,1.237,2491,-1,0.0008932
225100,0.0001445,0.6547,15400000,-9.692,0.01462
941600,0.0006668,0.7353,90630000,-66.15,0.01039
201800,0.00115,0.5057,5658000,-77.65,0.03567
0.7325,0.002754,1.695,2218,-77.45,0.0003303
445600,0.0005679,0.9221,161200000,-2.885,0.002764
353500,0.0001864,0.6744,29190000,-4.64,0.01211
0.9117,0.00372,1.13,402.5,-147.6,0.002265
248700,0.0008921,0.6824,26830000,-3.096,0.009269
2.527,0.001202,0.8375,357.5,-81,0.007069
125400,0.0001601,0.7185,14120000,-7.65,0.008881
536100,0.0005623,0.8898,160600000,-1.8,0.003338
22910,0.001258,0.5516,895100,-74.5,0.02559
290100,0.0006428,0.7232,37390000,-10.27,0.007759
2.398,0.0007711,0.9724,863.9,-15.37,0.002776
0.7608,0.005947,1.431,1280,-5.817,0.0005944
413600,0.0006675,0.6471,32770000,-7.506,0.01262
3011000,0.0008601,0.6113,199200000,-4.764,0.01512
2.618,0.0007544,0.8438,491.6,-4.937,0.005325
2123000,0.0005531,0.7981,3.51e+08,-1.065,0.006048
47800,0.0007664,0.5603,2291000,-1.775,0.02086
15480,0.001576,0.5601,613400,-80.62,0.02524
4782000,0.0005603,0.8579,955100000,-72.6,0.005007
750300,0.0004657,1.14,745300000,-67.42,0.001007
0.7562,0.001568,1.544,2254,-13.42,0.0003355
1.515,0.0007823,1.08,833.8,-4.11,0.001817
1.067,0.08704,0.7781,102.1,-4.541,0.01045
0.7149,0.001716,1.887,4977,-70.85,0.0001436
1.626,0.0009171,1.079,613.4,-85.82,0.002651
362900,0.00124,0.5322,12610000,-75.76,0.02878
0.7105,0.001466,1.178,369.3,-11.71,0.001924
1.087,0.02549,0.7816,102.2,-6.761,0.01064
3.618,2.929e-05,0.7613,217.8,-144.8,0.01661
1.405,2.749e-05,1.934,9418,-120.2,0.0001492
0.5967,0.0009642,2,9310,-4.587,6.409e-05
0.7065,0.002196,1.111,169.1,-71.72,0.004178
0.6278,0.001144,1.288,411.1,-64.95,0.001527
1.575,0.00076,0.9495,424.3,-1.686,0.003712
333000,0.0005922,0.9226,119700000,-2.004,0.002782
0.9304,0.007803,0.8599,111.1,-5.603,0.008374
1.393,0.006551,0.6647,66.21,-67.25,0.02104
3.413,0.001115,0.6134,142,-72.22,0.02404
1499000,0.0005796,0.7808,197400000,-68.03,0.007594
2.75,0.0006789,0.7943,357.1,-8.122,0.007701
35220,0.001111,0.5187,1105000,-74.32,0.03187
0.7079,0.001246,1.487,1063,-62.79,0.0006659
1836000,0.0006474,0.8394,350200000,-67.55,0.005243
443400,0.0005618,0.8869,111300000,-68.26,0.003984
0.5404,0.0006941,1.982,7274,-1.915,7.429e-05
0.8913,0.004393,1.088,310.8,-20.27,0.002868
2.428,0.0008908,0.8175,387.1,-3.124,0.006272
21.71,0.0002114,0.7392,2722,-2.273,0.007976
3.123,0.000189,0.8687,611.5,-3.058,0.005107
2.437,0.0001781,1.08,1613,-3.915,0.001511
670800,0.0004681,1.155,742800000,-65.41,0.0009031
1167000,0.0001573,0.6378,73320000,-6.363,0.01592
1.268,0.000814,1.364,3209,-3.68,0.0003951
6.191,0.0008915,0.6172,359.4,-2.257,0.01723
422400,0.0001889,0.7524,59700000,-4.356,0.007075
626500,0.0008707,0.7375,93920000,-6.402,0.006671
4.845,0.0008668,0.8637,1201,-14.59,0.004034
96940,0.000883,0.598,5559000,-5.657,0.01744
267500,0.0001642,0.6328,16840000,-5.383,0.01588
296100,0.0001571,0.8072,55400000,-13.37,0.005345
2.531,0.0008774,0.8082,366,-5.272,0.006915
2.948,3.689e-05,0.9439,533.8,-164.6,0.005523
0.7376,0.002604,1.177,309.1,-84.47,0.002386
2.35,0.0006362,0.7994,302.4,-5.702,0.007771
617700,0.001114,0.5816,34310000,-1.499,0.018
4.876,0.0006306,0.8226,928.5,-12.88,0.005251
312300,0.0005238,0.9501,127600000,-4.59,0.002447
908700,0.0005311,0.88,234800000,-8.39,0.00387
11.52,0.0007273,0.6582,911,-5.559,0.01265
1.206,0.0008246,1.181,481.2,-72.61,0.002506
2.527,0.001202,0.8375,357.5,-81,0.007069
1.119,0.008126,0.8888,177.2,-64.68,0.006315
111600,0.0006565,0.733,15870000,-7.205,0.007032
0.6542,0.001291,2,8313,-17.03,7.87e-05
82560,0.0005309,1.006,49950000,-3.865,0.001653
1.588,0.0007722,0.9586,426.9,-3.143,0.00372
276200,0.0001635,0.6272,17260000,-3.983,0.016
0.6022,0.0007898,1.329,330.3,-2.846,0.001823
1547000,0.0007185,0.819,269900000,-19.41,0.005732
3147000,0.0005457,0.9312,886700000,-10.47,0.003549
1724000,0.0005633,1.022,889800000,-11.5,0.001938
1600000,0.0005286,0.8719,410100000,-5.133,0.003901
1023000,0.000506,0.9851,555200000,-3.883,0.001843
0.545,0.0006588,2,5700,-8.511,9.561e-05
2114000,0.0005265,0.904,697800000,-3.474,0.00303
3.507,3.023e-05,0.811,288.1,-150.7,0.01217
8.745,0.0008233,0.7047,929.7,-4.697,0.009406
690300,0.000497,0.7886,1.04e+08,-4.348,0.006638
0.8968,0.01754,1.262,621.4,-67.31,0.001443
0.686,0.0008759,2,8248,-67.96,8.317e-05
4.774,0.0001669,1.045,3161,-11.53,0.00151
1.347,2.833e-05,1.505,1183,-129.5,0.001139
0.6139,0.0008867,2,9042,-10.58,6.789e-05
547100,0.001086,0.6298,43080000,-1.202,0.0127
0.7904,0.004742,1.376,764.6,-77.65,0.001034
2.076,0.000653,0.9199,565.5,-4.87,0.003671
1.092,0.00825,1.091,417.3,-93.31,0.002617
917600,0.0006014,0.9548,412900000,-3.669,0.002222
0.5401,0.0008434,2,9758,-3.158,5.535e-05
4.774,0.0007921,0.6068,243.3,-2.645,0.01962
0.773,0.003154,1.69,3681,-65.22,0.00021
2142000,0.0006771,0.7901,3.03e+08,-61.21,0.007069
913500,0.000588,0.8608,226200000,-1,0.004038
0.7034,0.001082,2,12150,-69.33,5.789e-05
2.541,0.0009273,0.8019,289.8,-78.71,0.008768
0.6348,0.001411,1.677,2211,-66.39,0.0002871
250600,0.0005143,0.9626,120800000,-4.41,0.002075
2.101,7.997e-05,0.8827,273.8,-6.298,0.007673
1958000,0.0005588,0.9752,723300000,-9.213,0.002707
1.116,0.0001585,1.083,324.1,-1.145,0.003443
0.7454,0.003643,2,11250,-82.98,6.626e-05
1039000,0.000605,0.892,280700000,-66.94,0.003701
0.6854,0.001122,2,10260,-67.69,6.68e-05
1.471,0.0008732,1.148,1254,-3.326,0.001173
947500,0.0007757,0.5853,54380000,-3.122,0.01742
3.236,0.0002185,0.9636,883.4,-1,0.003663
4492000,0.0006916,0.7535,493600000,-67.31,0.0091
0.8002,0.003253,1.58,1812,-56.49,0.0004416
125500,0.0001599,0.7749,18740000,-10.95,0.006697
489500,0.0009601,0.5874,26840000,-5.319,0.01824
1.755,0.01866,0.8695,401.3,-75.29,0.004373
161000,0.0001697,0.6635,12350000,-4.995,0.01304
1.828,0.0004371,1.175,1415,-1,0.001292
0.703,0.002894,2,12810,-12.75,5.488e-05
4.8,0.001046,0.8464,968.2,-85.39,0.004958
572400,0.00048,1.156,622500000,-65.91,0.0009195
2.349,3.531e-05,1.117,924.9,-136.6,0.00254
1.308,0.0009742,1.24,850.8,-80.22,0.001537
1.465,8.211e-05,1.253,1194,-3.874,0.001227
581900,0.0005057,1.013,366600000,-6.075,0.001587
2.428,0.0008908,0.8175,387.1,-3.124,0.006272
1.271,0.0001518,1.077,353.2,-5.538,0.003599
2.041,0.000774,1.017,1014,-5.553,0.002013
806000,0.0001676,0.8201,166200000,-8.785,0.00485
3.08,0.0001943,0.9075,780.9,-2.784,0.003944
506300,0.0007643,0.7022,56630000,-9.626,0.00894
13890,0.000696,0.7777,1900000,-9.933,0.007311
161900,0.0006145,0.9159,49080000,-69.02,0.003299
2839000,0.0005105,0.8755,748800000,-2.84,0.003791
451100,0.001085,0.6246,33080000,-2.857,0.01364
5.324,0.01409,0.5,179.5,-45.43,0.02966
6.227,0.0004108,1.165,6254,-1,0.0009957
1187000,0.0006135,0.8638,257600000,-71.27,0.004608
1642000,0.000852,0.5647,79770000,-3.572,0.02058
2.076,0.000653,0.9199,565.5,-4.87,0.003671
0.7988,0.002547,1.303,659.8,-12.21,0.001211
5825,3.022e-05,0.5338,135500,-192.1,0.04299
21.71,0.0002114,0.7392,2722,-2.273,0.007976
1.185,0.0001642,1.09,435,-1.017,0.002724
0.9799,0.00208,0.897,157,-12.08,0.006241
0.8492,0.003365,1.104,316.5,-71.72,0.002683
6.356,0.0001823,0.8781,1630,-5.75,0.003899
2112000,0.0006398,0.8843,517500000,-75.04,0.004081
185200,0.0001695,0.6731,16040000,-3.917,0.01155
2867000,0.0006809,0.7681,341900000,-66.5,0.008385
2.397,0.0007084,0.8336,377.6,-7.242,0.006348
1272000,0.000526,0.9598,584200000,-4.265,0.002177
130500,0.0008015,0.6421,10300000,-5.598,0.01267
688600,0.0005307,1.026,498700000,-3.777,0.001381
135400,0.0001724,0.5996,6749000,-3.966,0.02006
0.6552,0.001316,1.593,1445,-3.696,0.0004534
1874000,0.0005957,0.8522,390500000,-66.5,0.004799
0.7861,0.002982,1.385,794.7,-76.31,0.0009892
365300,0.001036,0.6203,25890000,-3.2,0.01411
121900,0.001006,0.6164,8335000,-2.502,0.01463
2.935,0.0001793,0.8065,380.1,-2.27,0.007722
0.6436,0.0007001,2,8911,-61.19,7.223e-05
754800,0.0005528,1.083,806100000,-3.35,0.0009364
4797000,0.0006546,0.72,432300000,-63.8,0.0111
1.932,0.0008148,0.8178,193.3,-77.9,0.009995
2586000,0.0006815,0.8723,637200000,-68.78,0.004058
321800,0.0006304,0.7995,45600000,-69.4,0.007057
0.7518,0.002779,2,14580,-67.81,5.156e-05
3.092,0.0002445,1.015,1138,-1,0.002717
1.296,0.000905,1.132,480.6,-73.21,0.002697
279300,0.0005827,0.934,112400000,-1.619,0.002485
334600,0.0001774,0.7013,33560000,-4.044,0.00997
0.8538,0.002567,0.9171,111.2,-6.288,0.007678
1.353,3.628e-05,1.999,11790,-157.1,0.0001148
2.11,3.839e-05,1.184,950.4,-159.7,0.00222
1135000,0.0005521,1.064,761900000,-9.505,0.00149
2.088,0.0007114,0.9597,754.1,-4.367,0.002769
334600,0.0001774,0.7013,33560000,-4.044,0.00997
949300,0.0005179,0.9369,273900000,-8.834,0.003466
760300,0.0006696,0.7711,102300000,-17.37,0.007432
2.313,3.978e-05,1.182,1387,-167.7,0.001668
2.218,3.015e-05,1.077,588.1,-163.1,0.003771
8.441,0.000174,0.8134,1449,-7.164,0.005825
420400,0.0005063,1.004,250700000,-6.657,0.001677
0.5787,0.001121,1.795,3210,-2.797,0.0001803
1159000,0.0005273,1.043,644300000,-17.9,0.001799
1436000,0.0001922,0.7577,218200000,-3.162,0.006581
6.197,0.001149,0.6571,418.5,-8.346,0.01481
233900,0.0001626,0.8001,44160000,-9.461,0.005297
1246000,0.0005517,0.8826,346600000,-2.963,0.003595
0.8394,0.002564,0.751,53.12,-11.23,0.0158
0.6418,0.001846,1.671,1607,-83.42,0.0003994
0.7429,0.001765,1.559,1265,-75.6,0.0005873
1.557,0.0006759,1.134,1181,-5.745,0.001318
440300,0.0001671,0.6503,31830000,-3.247,0.01383
374400,0.0006963,0.7446,56840000,-10.35,0.006587
900700,0.0005546,1.1,758400000,-13.24,0.001188
20.89,0.0005997,0.9069,5360,-70.47,0.003897
22.89,0.0007165,0.6451,1788,-3.798,0.0128
151400,0.000642,0.5271,5691000,-2.823,0.0266
7.84,0.0009747,0.6288,414.4,-83.13,0.01892
67.32,0.0001932,0.7176,7116,-5.054,0.00946
2.069,2.12e-05,1.069,268.5,-126.3,0.007706
0.9018,0.008588,1.263,624.7,-68.32,0.001444
2.914,0.009254,0.5,95.31,-63.45,0.03057
579600,0.0005804,0.9146,177100000,-69.18,0.003273
0.9329,0.006634,1.137,340.1,-72.8,0.002743
1.277,0.005877,0.7501,109.6,-84.64,0.01165
1082000,0.0005551,0.9887,597100000,-3.27,0.001812
68510,0.0001517,0.7253,7128000,-13.7,0.009611
39.26,0.0007723,0.657,3163,-8.063,0.01241
1455000,0.0005898,0.8195,282900000,-1.001,0.005143
35.19,0.0005806,0.8671,7273,-68.55,0.004838
5222000,0.001091,0.6711,531500000,-5.388,0.009825
3.253,0.005363,0.5,99.58,-28.46,0.03267
1.87,3.293e-05,1.256,956,-141.5,0.001956
5482000,0.001231,0.5689,243600000,-78.45,0.0225
0.7582,0.002567,1.268,614,-4.603,0.001235
1031000,0.0005455,0.7703,143400000,-1.566,0.00719
1.374,3.647e-05,2,13900,-162.5,9.885e-05
39520,0.00074,0.5526,1719000,-3.97,0.02299
7124,0.0001947,0.6798,613100,-3.649,0.01162
0.6887,0.002609,1.15,332.8,-7.117,0.002069
1.818,0.005247,0.693,157.8,-17.56,0.01152
767200,0.0005905,0.8416,148800000,-66.91,0.005156
138400,0.001015,0.5585,6582000,-1.513,0.02103
35170,0.0001725,0.7269,4016000,-6.32,0.008757
952400,0.0006904,0.6522,79010000,-8.608,0.01205
2.352,2.985e-05,1.147,1085,-132.3,0.002168
3.171,3.329e-05,0.9355,566.4,-153.8,0.005599
0.6755,0.002609,1.462,1155,-8.924,0.0005848
7401000,0.0006337,0.7094,615100000,-61.32,0.01203
1562000,0.000554,0.9396,645500000,-2.611,0.00242
0.7443,0.002321,1.431,1250,-13.76,0.0005954
3415000,0.0006007,0.852,800200000,-2.117,0.004268
626500,0.0008707,0.7375,93920000,-6.402,0.006671
581900,0.0005057,1.013,366600000,-6.075,0.001587
4.531,0.001097,0.6729,349.5,-3.021,0.01296
422200,0.000729,0.7602,73860000,-6.821,0.005716
4.345,0.0006222,1.139,3747,-67.36,0.00116
1.222,0.01543,0.6942,79.72,-7.31,0.01533
1.065,0.003011,0.6006,40.96,-69.8,0.026
1215000,0.0006432,0.8342,223500000,-67.82,0.005436
0.7337,0.004283,1.148,246.4,-9.896,0.002978
388000,0.0001806,0.7047,40220000,-3.572,0.009647
1737000,0.0007432,0.7345,172900000,-17.52,0.01005
1.545,0.0008716,1.018,608.3,-2.472,0.00254
1.03,0.01391,1.045,289.6,-73.68,0.003557
451100,0.001085,0.6246,33080000,-2.857,0.01364
32.76,0.0007831,0.6664,2901,-5.403,0.01129
0.9704,0.004876,0.8257,97.68,-6.671,0.009934
264000,0.001088,0.6128,18280000,-1,0.01444
0.6004,0.001457,1.139,168.2,-8.715,0.00357
1.289,0.0009633,1.165,519.9,-76.23,0.002479
15570,0.0001605,0.7689,2281000,-8.193,0.006826
1.282,2.6e-05,1.445,768.2,-85.62,0.001669
2.187,0.0007006,0.9455,701.6,-6.506,0.003117
7.22,0.00148,0.6865,537.6,-93.38,0.01343
1.423,0.0008066,1.11,959.5,-2.11,0.001483
631800,0.0006193,0.9025,172400000,-71.03,0.003665
1.837,0.0002066,1.275,3442,-2.6,0.0005337
13.78,3.929e-05,0.6246,524.1,-186.2,0.02629
2.445,0.001372,0.8324,306,-89.89,0.00799
2.727,0.0008563,0.7889,358.7,-5.646,0.007602
3.444,2.543e-05,0.7171,137.3,-159.6,0.02508
3186000,0.0007905,0.7022,386600000,-4.996,0.008241
192700,0.0008307,0.5798,10140000,-3.522,0.019
1.737,0.001089,0.9848,429.9,-79.11,0.00404
126300,0.0001749,0.7665,18420000,-7.424,0.006857
4908000,0.0005833,0.8277,852600000,-68.17,0.005757
2.532,0.0009811,0.8444,472.8,-4.653,0.005355
954.1,0.001512,0.5757,42730,-77.67,0.02233
630800,0.0006254,0.7942,86170000,-69.64,0.00732
4.107,0.001144,0.617,178.4,-76.36,0.02302
1373000,0.0005605,0.8723,378300000,-2.604,0.003629
774800,0.0007031,0.787,109700000,-18.37,0.007063
2150000,0.0006461,0.735,210800000,-62.58,0.0102
2.041,0.000774,1.017,1014,-5.553,0.002013
1097000,0.0006267,0.7927,153500000,-67.84,0.007147
1082000,0.0005551,0.9887,597100000,-3.27,0.001812
1.927,3.546e-05,1.264,1157,-148.6,0.001666
1.269,3.54e-05,2,12330,-145.7,0.0001029
881000,0.0005142,0.9898,495200000,-3.653,0.001779
0.7532,0.002206,2,11060,-82.27,6.81e-05
1006000,0.0006012,0.8162,164200000,-70.27,0.006127
0.7271,0.002305,1.771,3862,-63.13,0.0001883
145900,0.0001472,0.7317,16630000,-14.07,0.008773
0.6267,0.00117,2,6985,-11.21,8.972e-05
0.9931,0.007503,0.7827,84.94,-5.115,0.01169
6.579,0.0004315,1.149,6063,-1.001,0.001085
1.573,0.01435,0.7508,135.3,-81.72,0.01163
0.9555,0.01296,1.05,324.2,-20.59,0.002947
1.722,0.001116,1.077,723.7,-85.56,0.002379
893800,0.0005618,0.8595,185900000,-71.46,0.004808
0.8104,0.001804,0.8656,84.84,-12.52,0.009552
359000,0.0006113,0.8171,59420000,-63.38,0.006042
1435000,0.0007015,0.6606,130400000,-5.818,0.011
1459000,0.0007223,0.5767,78160000,-3.839,0.01867
1387000,0.0006167,0.7992,206800000,-64.77,0.006707
0.8073,0.0003536,1.837,9265,-1,8.713e-05
1.178,0.0006423,1.231,1099,-2.475,0.001072
2.456,2.749e-05,0.9184,258.5,-159.7,0.009501
1121000,0.0005858,0.8437,241800000,-3.48,0.004636
0.916,0.003614,1.334,1442,-69.85,0.0006352
995500,0.0007032,0.8181,153300000,-71.93,0.006494
2575000,0.0006683,0.8693,587500000,-69.89,0.004383
1520000,0.0004906,0.9,454900000,-6.4,0.003341
0.9883,0.0001549,1.924,19390,-3.21,5.097e-05
1.56,0.001061,0.9606,280,-78.45,0.005571
0.6858,0.0007477,2,8788,-16.06,7.804e-05
2.035,0.000807,0.7923,181.4,-78.14,0.01122
1.51,0.01193,0.6875,97.43,-154.2,0.0155
20.69,0.0001782,0.7383,2486,-3.621,0.008323
454300,0.0005463,0.8782,122300000,-3.214,0.003715
0.7028,0.00174,1.466,975.9,-60.82,0.0007202
54440,0.000176,0.7304,6427000,-5.7,0.008471
536700,0.000142,0.6341,32360000,-10.87,0.01659
1.673,0.00116,0.9575,331.9,-78.68,0.005041
2.303,0.0009529,0.9173,492.6,-85.65,0.004675
1.18,0.01393,0.6827,62.79,-73.38,0.01879
1.226,0.03383,0.8787,207.3,-66.94,0.005914
2.349,3.531e-05,1.117,924.9,-136.6,0.00254
1942000,0.0006523,0.82,363500000,-1.914,0.005343
10770,3.252e-05,0.5661,311500,-159.7,0.03457
761300,0.001076,0.605,49740000,-3.257,0.01531
0.8914,0.01135,1.29,701.4,-67.9,0.001271
0.564,0.000521,2,6098,-7.106,9.249e-05
1483000,0.0006389,0.8036,227500000,-66.4,0.006519
369800,0.001275,0.6331,26390000,-10.79,0.01401
35130,0.001424,0.5298,1151000,-82.5,0.03052
1.426,0.0009558,1.291,1617,-83.82,0.0008819
2529000,0.0004981,0.8131,442600000,-3.815,0.005714
0.6345,0.002018,1.187,223.8,-3.515,0.002835
866000,0.0007172,0.7764,104700000,-71.7,0.008271
0.7288,0.002901,1.533,1638,-5.87,0.0004449
2012000,0.0005444,0.9315,768100000,-3.851,0.002619
379400,0.001438,0.5959,19800000,-81.41,0.01916
4031000,0.0005674,0.8052,6.73e+08,-3.63,0.00599
4.773,0.0006175,0.8977,1011,-12.91,0.004721
760700,0.0009203,0.6801,78420000,-4.684,0.0097
3.246,3.106e-05,0.7651,175.5,-165.7,0.0185
0.5885,0.001331,2,11560,-3.361,5.091e-05
3415000,0.0006007,0.852,800200000,-2.117,0.004268
1351000,0.0005273,1.019,920600000,-4.785,0.001468
249700,0.0008911,0.5785,12750000,-6.24,0.01958
